"t","Ph","Te","Isol"
2013-01-29 12:05:00,62.6666666666667,10.1774722222222,14.8807493540139
2013-01-29 15:05:00,59,10.9506666666667,23.8447997416056
2013-01-29 18:05:00,59,10.9101111111111,1.96649978466389
2013-01-29 21:05:00,58.6666666666667,11.2835833333333,-0.617161929377778
2013-01-30 00:05:00,56.3333333333333,12.2414444444444,-0.374192506463889
2013-01-30 03:05:00,55,11.9980833333333,-0.751609603788889
2013-01-30 06:05:00,53.6666666666667,12.4735555555556,-1.0060292851
2013-01-30 09:05:00,53.3333333333333,12.2461111111111,2.20591085271111
2013-01-30 12:05:00,51,12.0122222222222,30.1797749784639
2013-01-30 15:05:00,29.3333333333333,11.4494722222222,232.674251722658
2013-01-30 18:05:00,43.3333333333333,9.78272222222222,57.8459679155972
2013-01-30 21:05:00,61.3333333333333,8.10427777777778,-1.30231481480833
2013-01-31 00:05:00,69,7.56394444444444,-1.12302971576944
2013-01-31 03:05:00,72,7.24097222222222,-0.876954134361111
2013-01-31 06:05:00,73.3333333333333,6.46883333333333,-0.787559216188889
2013-01-31 09:05:00,74.6666666666667,6.04233333333333,8.018270887175
2013-01-31 12:05:00,71.3333333333333,6.47525,36.7665159345361
2013-01-31 15:05:00,52.3333333333333,8.80283333333333,218.77358957795
2013-01-31 18:05:00,60,8.49083333333333,34.7922857450528
2013-01-31 21:05:00,69,7.44425,-1.00215869939722
2013-02-01 00:05:00,72,7.25230555555556,-0.821780792416667
2013-02-01 03:05:00,73,6.78719444444444,-0.740164728680556
2013-02-01 06:05:00,73.3333333333333,6.83836111111111,-0.676733419475
2013-02-01 09:05:00,74.6666666666667,5.41208333333333,1.39991386736111
2013-02-01 12:05:00,75,5.31633333333333,21.2303079241917
2013-02-01 15:05:00,73.6666666666667,6.76258333333333,26.7814868647722
2013-02-01 18:05:00,73,6.124,3.42230835486944
2013-02-01 21:05:00,77.6666666666667,3.63575,-0.136202627044444
2013-02-02 00:05:00,82.3333333333333,3.25880555555556,-0.531459948316667
2013-02-02 03:05:00,85,2.995,-0.481933677861111
2013-02-02 06:05:00,86.6666666666667,3.27697222222222,-0.470095822561111
2013-02-02 09:05:00,86,3.66261111111111,6.06686584840556
2013-02-02 12:05:00,54.3333333333333,4.25163888888889,263.129710378983
2013-02-02 15:05:00,33,3.75822222222222,388.877314814817
2013-02-02 18:05:00,63,2.91572222222222,68.9651593453917
2013-02-02 21:05:00,84.6666666666667,1.69052777777778,-1.33884582256667
2013-02-03 00:05:00,92.3333333333333,0.990277777777778,-0.650016149869444
2013-02-03 03:05:00,93.6666666666667,1.84755555555556,-0.269589793280556
2013-02-03 06:05:00,92,2.28491666666667,-0.303299956936111
2013-02-03 09:05:00,89.6666666666667,2.38961111111111,8.30146425496111
2013-02-03 12:05:00,61.3333333333333,3.37111111111111,249.727616279075
2013-02-03 15:05:00,77,3.70813888888889,37.5729758828556
2013-02-03 18:05:00,84,3.14105555555556,2.2542581826
2013-02-03 21:05:00,86,3.94230555555556,-0.243480835480556
2013-02-04 00:05:00,84,4.98833333333333,-0.187166236
2013-02-04 03:05:00,80.6666666666667,5.86933333333333,-0.14510658915
2013-02-04 06:05:00,76,7.73283333333333,-0.325220714897222
2013-02-04 09:05:00,71.3333333333333,7.79083333333333,4.40894164513333
2013-02-04 12:05:00,66.6666666666667,8.76694444444444,29.5123331180028
2013-02-04 15:05:00,60.3333333333333,8.44808333333333,61.8264050387556
2013-02-04 18:05:00,62.3333333333333,6.99083333333333,53.8501668819944
2013-02-04 21:05:00,71.3333333333333,6.40530555555556,-0.531034668388889
2013-02-05 00:05:00,74.6666666666667,6.01408333333333,-0.865923772611111
2013-02-05 03:05:00,78,4.82319444444444,-1.14047695951667
2013-02-05 06:05:00,81.3333333333333,4.136,-0.630173341938889
2013-02-05 09:05:00,83.6666666666667,2.49688888888889,50.9229704995667
2013-02-05 12:05:00,42.3333333333333,4.67369444444444,342.1712370801
2013-02-05 15:05:00,63.3333333333333,3.68613888888889,129.094072997419
2013-02-05 18:05:00,78,1.77294444444444,18.8574773901722
2013-02-05 21:05:00,90.3333333333333,1.05569444444444,-1.11036283377222
2013-02-06 00:05:00,95.6666666666667,0.885472222222222,-0.611084194658333
2013-02-06 03:05:00,97,0.840055555555556,-0.597765934533333
2013-02-06 06:05:00,96.6666666666667,0.747722222222222,-0.672141472863889
2013-02-06 09:05:00,95.3333333333333,1.28227777777778,3.42583440999167
2013-02-06 12:05:00,84,0.953694444444444,127.389184969853
2013-02-06 15:05:00,27.3333333333333,3.86183333333333,570.677223298894
2013-02-06 18:05:00,72.3333333333333,2.84202777777778,25.9386950904472
2013-02-06 21:05:00,86,1.61241666666667,-0.722399870805556
2013-02-07 00:05:00,91.6666666666667,0.989805555555556,-0.74604866495
2013-02-07 03:05:00,94.3333333333333,0.903972222222222,-0.622986649438889
2013-02-07 06:05:00,95.3333333333333,0.714944444444444,-0.520784883722222
2013-02-07 09:05:00,95,0.778361111111111,17.8118324720111
2013-02-07 12:05:00,71.6666666666667,2.08669444444444,196.043986864761
2013-02-07 15:05:00,79,1.15372222222222,59.5347437553806
2013-02-07 18:05:00,82.6666666666667,0.965805555555556,44.7195736434194
2013-02-07 21:05:00,92.3333333333333,0.33375,-0.134151593447222
2013-02-08 00:05:00,95,0.165638888888889,-0.205577088716667
2013-02-08 03:05:00,96,-0.0196666666666667,-0.600705211025
2013-02-08 06:05:00,97.6666666666667,-0.0698055555555556,-0.286391042202778
2013-02-08 09:05:00,96,0.152777777777778,17.9829995693417
2013-02-08 12:05:00,74.3333333333333,1.21616666666667,181.812672265289
2013-02-08 15:05:00,43.8620689655172,2.52610344827586,390.768718257152
